code,Date,local_price,dollar_ex,dollar_price,dollar_ppp,dollar_valuation,dollar_adj_valuation,euro_adj_valuation,sterling_adj_valuation,yen_adj_valuation,yuan_adj_valuation,country
BIGMAC_EGY,2012-07-31,16.0,6.0665,2.6374350943707,3.6972848064702006,-39.054070609573,3.8522138307934,-6.481352714586201,-3.2200898262498,5.3025353682222,10.377108384228,EGY
BIGMAC_EGY,2013-01-31,16.0,6.68575,2.3931496092435,3.6635103871014,-45.20419717905401,-7.4806079198344015,-23.259589466121,-13.014279008571998,12.450358421432,-3.4543044881009,EGY
BIGMAC_EGY,2013-07-31,16.75,7.00915,2.3897334198869,3.6759326993416,-47.55522853210999,-11.039886683799,-19.44441822686,-7.842070754897599,23.990008755835,-4.8904233929856,EGY
BIGMAC_EGY,2014-01-31,16.93,6.961,2.4321218215774,3.6612002162552,-47.404105498416996,-6.4488008940141,-19.70210928516,-15.082615093835,42.022517338157,-7.5614729136957,EGY
BIGMAC_EGY,2014-07-31,16.93,7.15005,2.3678156096811,3.5307612095933,-50.619069662543,-15.224727648248,-28.401223653316002,-26.489432822215,6.5755459594863,-9.4392827886711,EGY
BIGMAC_EGY,2015-01-31,16.93,7.35005,2.3033856912538,3.5344467640919,-51.912616048981,-16.809758681535,-17.922437392037,-19.320951491649,11.199026722730999,-12.282387547721,EGY
BIGMAC_EGY,2015-07-31,16.93,7.83005,2.1621828723955,3.5344467640919,-54.86048283099301,-24.340897118477002,-20.845109798333002,-25.335803573486,3.9548910250019,-16.566040621387998,EGY
BIGMAC_EGY,2016-01-31,16.93,7.83005,2.1621828723955,3.4340770791075,-56.142335245528,-22.337631715432,-15.983249011858003,-15.990395628872001,3.7817783885235,-14.241668425874,EGY
BIGMAC_EGY,2016-07-31,23.0,8.87995,2.5901046740128,4.5634920634921,-48.609034245778,-9.7285985202217,-11.205839958497,3.9721706685231,5.9171862936388,-1.2646052104913998,EGY
BIGMAC_EGY,2017-01-31,27.49,18.77,1.4645711241343,5.4328063241107,-71.055906637663,-48.517915298344,-47.547733863268,-37.201073922107,-35.705198765638,-44.95293683842201,EGY
BIGMAC_EGY,2017-07-31,31.37,17.885,1.7539837852948998,5.9188679245283,-66.90596631519,-42.173805172693,-43.041540024232,-32.81836229908,-21.451068634016,-36.05480231526,EGY
BIGMAC_EGY,2018-01-31,34.21,17.7,1.9327683615819,6.4791666666667,-63.394538606402996,-34.673416837679994,-41.709888500571,-33.028900997611,-14.839598994845,-35.125170061229994,EGY
BIGMAC_EGY,2018-07-31,31.37,17.905,1.7520245741413,5.6932849364791,-68.2,-40.3,-43.2,-34.9,-22.4,-38.1,EGY
BIGMAC_EGY,2019-01-31,40.0,17.91,2.2333891680625,7.168458781361999,-60.0,-22.6,-24.6,-11.8,-1.5,-19.5,EGY
BIGMAC_EGY,2019-07-31,42.0,16.615,2.5278362925068,7.3170731707317,-56.0,-20.6,-17.8,-6.1,5.8,-10.0,EGY
BIGMAC_EGY,2020-01-31,42.0,15.88,2.6448362720403,7.407407407407402,-53.354,-15.0,-12.6,-7.3,12.0,-7.1999999999999975,EGY
BIGMAC_EGY,2020-07-31,42.0,15.95,2.63322884012539,7.355516637478104,-53.88399999999999,-12.2,-13.900000000000002,-1.5,12.3,-6.1,EGY
BIGMAC_EGY,2021-01-31,42.5,15.64,2.7173913043478297,7.508833922261496,-52.0,-11.6,-21.5,-6.2,9.2,-13.8,EGY
BIGMAC_EGY,2021-07-31,42.5,15.67,2.71218889597958,7.522123893805312,-51.99700000000001,-14.871,-22.035,-15.732,12.584000000000001,-14.549000000000001,EGY
BIGMAC_EGY,2022-01-31,42.5,15.71,2.70528325907066,7.314974182444074,-53.437,-19.914,-22.627,-18.935,15.064,-23.55,EGY
BIGMAC_ESP,2011-07-31,3.5,0.6975203152791801,5.017775,0.8610086100861,23.438499384994007,50.168314409595006,10.168600004913,38.130906560513,42.354308397729,45.338879157905,ESP
BIGMAC_ESP,2012-01-31,3.5,0.7882394671501199,4.440275,0.833885285975,5.7908568052187,26.206864767795,7.5453331950736,23.514092274818,21.807569223759998,26.657388354252,ESP
BIGMAC_ESP,2012-07-31,3.5,0.82484431063637,4.243225,0.8087810514153699,-1.947429231658,15.976458742125,4.4364981586957,8.0784977547045,17.596098321715,23.263103254163,ESP
BIGMAC_ESP,2013-01-31,3.5,0.73694682928627,4.749325,0.8013928971784301,8.745009182627,27.330242693133002,5.6143461165722,19.714502177865,54.76032761136501,32.871461475404,ESP
BIGMAC_ESP,2013-07-31,3.5,0.77775617343963,4.500125,0.76810534016094,-1.2408558888076002,15.770281438359001,4.832851776604,19.931832455736,61.357238363516,23.773026369021,ESP
BIGMAC_ESP,2014-01-31,3.65,0.7372184746949799,4.951042500000002,0.78933141106506,7.068859253919599,26.966748970026003,8.979491771809199,15.24902294793,92.75153583585801,25.456641666657,ESP
BIGMAC_ESP,2014-07-31,3.65,0.74274891372971,4.9141775,0.7612095933263799,2.4854535974974,28.337833943509,8.390473005059599,11.284655322734,61.340380754372,37.096183413586004,ESP
BIGMAC_ESP,2015-01-31,3.65,0.8630734043930401,4.2290725,0.7620041753653399,-11.710386221294,10.674412366612,9.1941298180108,7.333578343368,47.936665926533,16.697524354979,ESP
BIGMAC_ESP,2015-07-31,3.65,0.91270022361155,3.9991225,0.7620041753653399,-16.511012526096,3.2316875495651,8.0014510099909,1.8742055230425,41.839361303911,13.839949160955,ESP
BIGMAC_ESP,2016-01-31,3.5,0.93023255813953,3.7625,0.7099391480730199,-23.68154158215,0.16385427311969,8.359322389469401,8.3501051492408,33.850964840829,10.60549937161,ESP
BIGMAC_ESP,2016-07-31,3.5,0.90830646260048,3.853325,0.69444444444444,-23.545138888889,1.6257079529876,-0.037340415834852016,17.049755275645,19.239414310973,11.154299490401002,ESP
BIGMAC_ESP,2017-01-31,3.95,0.95524669245833,4.1350574999999985,0.7806324110671898,-18.279496047431,9.215754203173901,11.273928376962,33.22366633933,36.39706412138,16.778614438435,ESP
BIGMAC_ESP,2017-07-31,3.8,0.87569508297211,4.33941,0.71698113207547,-18.124339622642,8.5437104045261,6.9149129241698,26.104514552406997,47.441699808132,20.029495974632002,ESP
BIGMAC_ESP,2018-01-31,3.95,0.81682662854809,4.8357875,0.74810606060606,-8.413115530303001,22.622793705822,9.4148196871646,25.709670698939,59.85232624845701,21.77481973174,ESP
BIGMAC_EST,2011-07-31,2.2,0.6975203152791801,3.15403,0.54120541205412,-22.410086100861,18.821451510016,-12.828528342502999,9.2967906075518,12.638579043954001,15.000136015895,EST
BIGMAC_EST,2012-01-31,2.04,0.7882394671501199,2.588046,0.486035995254,-38.339043462101,-9.936837616361696,-23.253993948972997,-11.858441538173,-13.076242669209002,-9.6153370466477,EST
BIGMAC_EST,2012-07-31,2.04,0.82484431063637,2.473194,0.4714038128249601,-42.849358752166,-18.205922447613002,-26.344646815903,-23.77607384314,-17.063648172154,-13.066910851824,EST
BIGMAC_EST,2013-01-31,2.7,0.73694682928627,3.663765,0.61821737782336,-16.110992916259,17.369667483023,-2.6474746065379,10.349678256518,42.653998037884996,22.477417159532,EST
BIGMAC_EST,2013-07-31,2.75,0.77775617343963,3.5358125,0.60351133869788,-22.403529626919997,8.856795774655499,-1.4274803987875,12.769830308009,51.721423884176,16.381638590362,EST
BIGMAC_EST,2014-01-31,2.8,0.7372184746949799,3.79806,0.6055145071184,-17.864984681925,18.397942960432,1.6246202673242,7.4710296666402,79.74300776038,16.989750659544,EST
BIGMAC_EST,2014-07-31,2.9,0.74274891372971,3.904415,0.6047966631908199,-18.573201251303,15.673641357198,-2.3053427374875,0.30324583807164,45.419544388056,23.567729517737998,EST
BIGMAC_EST,2015-01-31,2.9,0.8630734043930401,3.360085,0.60542797494781,-29.852087682672,-1.2572290948214,-2.5779246146428,-4.2378928411682,31.987837113346,4.1165402750444,EST
BIGMAC_EST,2015-07-31,2.95,0.91270022361155,3.2321675,0.61586638830898,-32.522599164927,-6.9704463081095005,-2.6720668427322005,-8.1937717236852,27.821725976437,2.5894268914888,EST
BIGMAC_EST,2016-01-31,3.0,0.93023255813953,3.225,0.60851926977688,-34.584178498986,-9.1197001224497,-1.6838181323271,-1.6921810848322,21.445165143754,0.35417490614382,EST
BIGMAC_EST,2016-07-31,3.1,0.90830646260048,3.412945,0.61507936507937,-32.282837301587,-0.61588867095159,-2.2422545537763,14.467944614309001,16.60930551327,8.7025271240108,EST
BIGMAC_EST,2017-01-31,3.1,0.95524669245833,3.245235,0.61264822134387,-35.864920948617,-5.144211388179901,-3.3566511979897005,15.707079299809001,18.463230657198,1.4242647168525002,EST
BIGMAC_EST,2017-07-31,3.15,0.87569508297211,3.5971425000000004,0.59433962264151,-32.129386792453,-1.1726110625941002,-2.6556062678578,14.816232649384,34.243413627796,9.285021107507198,EST
BIGMAC_EST,2018-01-31,3.15,0.81682662854809,3.8563875,0.5965909090909101,-26.962357954545002,8.152671950246098,-3.4966930494959,10.875281545883999,40.988927741354,7.404763276258,EST
BIGMAC_EUR,2000-04-30,2.56,1.0752688172043,2.38,1.0199203187251,-5.1474103585657,,,,,,EUR
BIGMAC_EUR,2001-04-30,2.57,1.1363636363636,2.27,1.011811023622,-10.960629921260002,,,,,,EUR
BIGMAC_EUR,2002-04-30,2.67,1.123595505618,2.37,1.0722891566265,-4.566265060241,,,,,,EUR
BIGMAC_EUR,2003-04-30,2.71,0.90909090909091,2.98,1.0,10.0,,,,,,EUR
BIGMAC_EUR,2004-05-31,2.74,0.83333333333333,3.28,0.9448275862069,13.379310344828,,,,,,EUR
BIGMAC_EUR,2005-06-30,2.92,0.81492950859751,3.583132,0.95424836601307,17.095816993464002,,,,,,EUR
BIGMAC_EUR,2006-01-31,2.91,0.82815734989648,3.513825,0.92380952380952,11.55,,,,,,EUR
BIGMAC_EUR,2006-05-31,2.9395735292629,0.7803659916500799,3.766916499074,0.94824952556869,21.513435454,,,,,,EUR
BIGMAC_EUR,2007-01-31,2.94,0.7718133755258,3.809211,0.91304347826087,18.29847826087,,,,,,EUR
BIGMAC_EUR,2007-06-30,3.0574824433737,0.73375646622886,4.1668899479518,0.89662241741164,22.196186156946002,,,,,,EUR
BIGMAC_EUR,2008-06-30,3.36856,0.63049714700041,5.342704588,0.94357422969188,49.65559070028,,,,,,EUR
BIGMAC_EUR,2009-07-31,3.31,0.71689726862141,4.6171190000000015,0.92717086834734,29.331064425770002,,,,,,EUR
BIGMAC_EUR,2010-01-31,3.36,0.69364963756806,4.8439440000000005,0.93854748603352,35.305698324022,,,,,,EUR
BIGMAC_EUR,2010-07-31,3.3800310707681,0.7801529099703499,4.3325238265106,0.90536546538432,16.049745352962,,,,,,EUR
BIGMAC_EUR,2011-07-31,3.4376604013616,0.6975203152791801,4.928401834412,0.8456729154641,21.239897525510003,36.307726886697004,0.0,25.381375958624,29.214956340899,31.924050184375,EUR
BIGMAC_EUR,2012-01-31,3.4924563702446,0.7882394671501199,4.4307047741108,0.83208799401618,5.562843360863099,17.352246739403,0.0,14.848397978161,13.261603832513002,17.771161789523,EUR
BIGMAC_EUR,2012-07-31,3.5834822412817,0.82484431063637,4.3444346952179,0.82807215280918,0.391327445821,11.049739111219,0.0,3.4872862076193,12.600575847558,18.02684447238,EUR
BIGMAC_EUR,2013-01-31,3.5948495721818,0.73694682928627,4.8780311269722,0.8231105467346999,11.691985639165,20.561502650968002,0.0,13.350606787575,46.533433479338,25.808156146463,EUR
BIGMAC_EUR,2013-07-31,3.6238704886156,0.77775617343963,4.6593914807375,0.79528979267351,2.2543850929962,10.433208175107,0.0,14.402909415559002,53.918581464676,18.067022189549,EUR
BIGMAC_EUR,2014-01-31,3.657962723582701,0.7372184746949799,4.9618435364037,0.7910533912955799,7.3024372622895015,16.505176254520002,0.0,5.752945874668,76.86954921707401,15.119495995952,EUR
BIGMAC_EUR,2014-07-31,3.6792382895899,0.74274891372971,4.953542471189401,0.76730725538894,3.3064123292894,18.403241895179,0.0,2.6701445592359,48.851071760561,26.48361024053,EUR
BIGMAC_EUR,2015-01-31,3.68,0.8630734043930401,4.263832,0.7682672233820501,-10.984718162839,1.3556429737278,0.0,-1.7038933116127,35.480420214065,6.8716098104121,EUR
BIGMAC_EUR,2015-07-31,3.7,0.91270022361155,4.053905,0.77244258872651,-15.367327766179994,-4.416388313139,0.0,-5.673299228527499,31.330977479913997,5.4059441760868,EUR
BIGMAC_EUR,2016-01-31,3.72,0.93023255813953,3.999,0.7545638945233298,-18.884381338742003,-7.5632330801159,0.0,-0.0085061811252896,23.525103229915,2.0728968515212,EUR
BIGMAC_EUR,2016-07-31,3.82,0.90830646260048,4.205629,0.75793650793651,-16.55498015873,1.6636695899653997,0.0,17.093478467420002,19.283955435958,11.195820472157,EUR
BIGMAC_EUR,2017-01-31,3.88,0.95524669245833,4.061778,0.7667984189723299,-19.727707509881,-1.8496463671311,0.0,19.725858772603,22.577737760195,4.9469683885196,EUR
BIGMAC_EUR,2017-07-31,3.91,0.87569508297211,4.4650245,0.7377358490566001,-15.754254716981,1.523452094575,0.0,17.948479873754998,37.905644568691,12.266373971388,EUR
BIGMAC_EUR,2018-01-31,3.95,0.81682662854809,4.8357875,0.74810606060606,-8.413115530303001,12.071467152641,0.0,14.892727565026,46.097509190713,11.296458816013,EUR
BIGMAC_EUR,2018-07-31,4.04,0.85320592124909,4.735082,0.73321234119782,-14.1,5.1,0.0,14.7,36.7,9.1,EUR
BIGMAC_EUR,2019-01-31,4.05,0.87248614928238,4.6419074999999985,0.7258064516129,-16.8,2.6,0.0,16.9,30.6,6.8,EUR
BIGMAC_EUR,2019-07-31,4.08,0.8923392673894599,4.572252,0.71080139372822,-20.3,-3.5,0.0,14.2,28.7,9.5,EUR
BIGMAC_EUR,2020-01-31,4.12,0.8991592860675269,4.582058,0.7266313932980601,-19.188,-2.7,0.0,6.1,28.2,6.2,EUR
BIGMAC_EUR,2020-07-31,4.21,0.8796235211329549,4.7861385,0.7373029772329247,-16.18,2.0,0.0,14.4,30.5,9.1,EUR
BIGMAC_EUR,2021-01-31,4.25,0.823011398707872,5.1639625,0.7508833922261484,-8.799999999999997,12.6,0.0,19.5,39.2,9.9,EUR
BIGMAC_EUR,2021-07-31,4.27,0.850159404888417,5.0225875,0.7557522123893808,-11.105,9.189,0.0,8.084,44.402,9.601,EUR
BIGMAC_EUR,2022-01-31,4.42,0.892060660124889,4.95482,0.760757314974183,-14.719,3.5069999999999997,0.0,4.772,48.714,-1.193,EUR
BIGMAC_FIN,2011-07-31,3.75,0.6975203152791801,5.3761875,0.92250922509225,32.255535055351,36.330505123801,0.016710892056215,25.402328305019,29.236549312774,31.946095869997002,FIN
BIGMAC_FIN,2012-01-31,3.75,0.7882394671501199,4.7574375,0.8934485206874999,13.34734657702,16.512345190614,-0.71570981564061,14.026416720725999,12.450979416531998,16.928262024601,FIN
BIGMAC_FIN,2012-07-31,3.75,0.82484431063637,4.5463125,0.86655112651646,5.0563258232236,7.855423788834599,-2.8764726040332995,0.51050277119955,9.361651131318801,14.631834625725999,FIN
BIGMAC_FIN,2013-01-31,3.75,0.73694682928627,5.0885625,0.85863524697689,16.512509838529,16.038519292068,-3.7515983622018,9.098147279787,41.036087588849,21.088339420957,FIN
BIGMAC_FIN,2013-07-31,4.1,0.77775617343963,5.271575,0.89978054133138,15.689283101683,15.215501466771,4.3304847977254,19.357110015955,60.58400223587901,23.179896636595,FIN
BIGMAC_FIN,2014-01-31,4.1,0.7372184746949799,5.561445,0.88664624256623,20.269129572896,19.743957439593,2.7799461699436003,8.6928208431134,81.786427476331,18.319756015750002,FIN
BIGMAC_FIN,2014-07-31,4.1,0.74274891372971,5.520035,0.85505735140772,15.120646506778,21.542401523533,2.6512446602886,5.3921812845733,52.797477852395,29.837000203172003,FIN
BIGMAC_FIN,2015-01-31,4.1,0.8630734043930401,4.750465,0.8559498956158701,-0.8253653444676501,2.6081468755339,1.2357515231103,-0.48919767605284,37.154621570377,8.1922773564168,FIN
BIGMAC_FIN,2015-07-31,4.1,0.91270022361155,4.492165,0.8559498956158701,-6.2178496868475985,-2.2993260589752,2.2148799535839,-3.5840760422631,34.239800972962,7.7405593035287,FIN
BIGMAC_FIN,2016-01-31,4.1,0.93023255813953,4.4075,0.8316430020284,-10.598377281947,-7.1524536002011,0.44438970942244,0.4358457277035901,24.074036077222,2.5264983012388,FIN
BIGMAC_FIN,2016-07-31,4.6,0.90830646260048,5.0643699999999985,0.91269841269841,0.48353174603175,13.466144486754,11.609333938457,30.687251402858,33.132028157518,24.104914596376,FIN
BIGMAC_FIN,2017-01-31,4.55,0.95524669245833,4.7631675000000016,0.89920948616601,-5.866254940711402,6.522100933603902,8.529513130487,29.937891617201,33.033021997504,13.898433837266,FIN
BIGMAC_FIN,2017-07-31,4.56,0.87569508297211,5.207292,0.8603773584905698,-1.7492075471698,9.616978451454301,7.9720756041074,27.351421863186,48.899586816039,21.216334182377,FIN
BIGMAC_FIN,2018-01-31,4.56,0.81682662854809,5.58258,0.86363636363636,5.7306818181817984,19.492383512129,6.6215929424579,22.50045630487,55.771491548392,18.666057278179,FIN
BIGMAC_FRA,2011-07-31,3.5,0.6975203152791801,5.017775,0.8610086100861,23.438499384994007,32.302783622929,-2.9381630485972,21.697466700384997,25.41841024043,28.047906489645,FRA
BIGMAC_FRA,2012-01-31,3.6,0.7882394671501199,4.56714,0.85771057986,8.8134527139393,15.868679011252,-1.2642005324747,13.396483919382998,11.829750033773001,16.282298135078,FRA
BIGMAC_FRA,2012-07-31,3.6,0.82484431063637,4.36446,0.8318890814558101,0.8540727902946401,7.0834065438126,-3.5716721166128,-0.2089403380975,8.578852476865,13.811312578242,FRA
BIGMAC_FRA,2013-01-31,3.6,0.73694682928627,4.88502,0.82428983709781,11.852009444988001,16.367782501339,-3.4784902787499,9.4077169495655,41.436282240641,21.431931665034,FRA
BIGMAC_FRA,2013-07-31,3.9,0.77775617343963,5.014425,0.8558888076079001,10.045903438186,14.519733511122,3.7004497139434,18.63633154977,59.614261172192,22.436032974424,FRA
BIGMAC_FRA,2014-01-31,3.8,0.7372184746949799,5.15451,0.8217696882321099,11.468949360244999,16.315322435318,-0.16295741125397,5.5806136117457985,76.58132717837401,14.931900245428,FRA
BIGMAC_FRA,2014-07-31,3.9,0.74274891372971,5.250765,0.8133472367049,9.505005213764301,20.362937943976,1.6551033716903,4.3694415835552,51.314710868066996,28.577044738256998,FRA
BIGMAC_FRA,2015-01-31,3.9,0.8630734043930401,4.518735,0.8141962421711899,-5.6631524008351,2.0401770677325,0.67537837452436,-1.0400226640399,36.395425673906004,7.5933975515777,FRA
BIGMAC_FRA,2015-07-31,4.1,0.91270022361155,4.492165,0.8559498956158701,-6.2178496868475985,1.8378423042124,6.5432039101438,0.49868914466111,39.924231133609,12.30287003694,FRA
BIGMAC_FRA,2016-01-31,4.1,0.93023255813953,4.4075,0.8316430020284,-10.598377281947,-2.2330508986251,5.766300963458001,5.757304290328599,30.647932447574,7.9587272861,FRA
BIGMAC_FRA,2016-07-31,4.1,0.90830646260048,4.513895,0.81349206349206,-10.438591269841,5.3640826326961,3.6398578348149,21.355514617473,23.625721833570005,15.243190255599,FRA
BIGMAC_FRA,2017-01-31,4.1,0.95524669245833,4.292085,0.8102766798419,-15.176185770751,0.08072371784733097,1.9667479673063,22.080564666353997,24.988532925963,7.011010756050402,FRA
BIGMAC_FRA,2017-07-31,4.1,0.87569508297211,4.681995,0.77358490566038,-11.660471698113,3.3284275196659,1.7778901208062,20.045474245071002,40.357455399512,14.262346743213,FRA
BIGMAC_FRA,2018-01-31,4.2,0.81682662854809,5.14185,0.7954545454545501,-2.6164772727273,15.714832412686999,3.2509302792332,18.627810034075,50.847037354199,14.914629095377,FRA
BIGMAC_GBR,2000-04-30,1.9,0.6329113924050601,3.0,0.75697211155378,19.601593625497998,,,,,,GBR
BIGMAC_GBR,2001-04-30,1.99,0.6993006993006999,2.85,0.7834645669291299,12.035433070866,,,,,,GBR
BIGMAC_GBR,2002-04-30,1.99,0.68965517241379,2.88,0.79919678714859,15.883534136545999,,,,,,GBR
BIGMAC_GBR,2003-04-30,1.99,0.6329113924050601,3.08,0.7343173431734301,16.022140221401994,,,,,,GBR
BIGMAC_GBR,2004-05-31,1.88,0.5586592178770899,3.37,0.64827586206897,16.041379310345,,,,,,GBR
BIGMAC_GBR,2005-06-30,1.88,0.54644808743169,3.4404,0.61437908496732,12.431372549019999,,,,,,GBR
BIGMAC_GBR,2006-01-31,1.88,0.5669255626736199,3.316132,0.5968253968254,-5.0098126371327,,,,,,GBR
BIGMAC_GBR,2006-05-31,1.94,0.5318017443097199,3.647976,0.6258064516129,17.67664516129,,,,,,GBR
BIGMAC_GBR,2007-01-31,1.94,0.5060344609467899,3.833731,0.6024844720496899,19.059968944099,,,,,,GBR
BIGMAC_GBR,2007-06-30,1.99,0.49661063243364,4.0071635,0.5835777126099699,17.512126099707,,,,,,GBR
BIGMAC_GBR,2008-06-30,2.29,0.50103965728887,4.5704965,0.64145658263305,28.025112044818002,,,,,,GBR
BIGMAC_GBR,2009-07-31,2.29,0.6208866261020699,3.688274,0.64145658263305,-3.2067574155282004,,,,,,GBR
BIGMAC_GBR,2010-01-31,2.29,0.62375249500998,3.671328,0.63966480446927,2.551061452514,,,,,,GBR
BIGMAC_GBR,2010-07-31,2.29,0.65737575598212,3.4835480000000003,0.61339285714286,-6.6906785714286,,,,,,GBR
BIGMAC_GBR,2011-07-31,2.39,0.61413744395996,3.891637,0.5879458794587901,-4.2647724477245,8.714492758221901,-20.243338186845,0.0,3.0575357408270003,5.2182185557687015,GBR
BIGMAC_GBR,2012-01-31,2.49,0.65125366330186,3.823395,0.5932498177365,-8.906490486560099,2.1801338158131,-12.928694034535,0.0,-1.3816423855993998,2.5448886208387003,GBR
BIGMAC_GBR,2012-07-31,2.69,0.6462661970465601,4.1623715,0.6216060080878101,-3.8157943385326,7.3076154383138,-3.369772592763701,0.0,8.8061925033525,14.049608215245,GBR
BIGMAC_GBR,2013-01-31,2.69,0.6332119677061899,4.2481825,0.61592768383142,-2.7296205309228,6.3615855863092,-11.778152024007001,0.0,29.274502918144,10.990280256933,GBR
BIGMAC_GBR,2013-07-31,2.69,0.66914249389407,4.0200705,0.59034381858083,-11.776068032187,-3.4699303197194,-12.589635603795,0.0,34.540792931743,3.202814327633,GBR
BIGMAC_GBR,2014-01-31,2.79,0.60300901498477,4.626796499999998,0.60335195530726,0.056871508379897,10.167310509339998,-5.4399864014058,0.0,67.24786979143799,8.8570110684054,GBR
BIGMAC_GBR,2014-07-31,2.89,0.58678558854595,4.925138,0.60271115745568,2.7140354535974995,15.323926350241,-2.6007020548173,0.0,44.979898878666,23.194148389998002,GBR
BIGMAC_GBR,2015-01-31,2.89,0.66159444260668,4.3682349999999985,0.60334029227557,-8.805114822546999,3.1125711774522995,1.7334290940071002,0.0,37.828877234739,8.7241533880995,GBR
BIGMAC_GBR,2015-07-31,2.89,0.6404508774176999,4.512446,0.60334029227557,-5.7944467640919015,1.3325080863728,6.0145210021416,0.0,39.229906702761,11.745606826063002,GBR
BIGMAC_GBR,2016-01-31,2.89,0.68453297737619,4.2218565,0.58620689655172,-14.363965517241,-7.5553695724111,0.0085069047379926,0.0,23.535611392775003,2.0815800956197,GBR
BIGMAC_GBR,2016-07-31,2.99,0.7588404917286401,3.940222,0.59325396825397,-21.820992063491996,-13.177342649145,-14.598147301752,0.0,1.8707079140597,-5.0367091937611,GBR
BIGMAC_GBR,2017-01-31,3.09,0.82877507044588,3.728394,0.61067193675889,-26.316324110672003,-18.020756218348,-16.475854902882,0.0,2.3820075435898,-12.343941848146,GBR
BIGMAC_GBR,2017-07-31,3.19,0.77588547930325,4.1114315,0.6018867924528299,-22.425820754717,-13.925595138454002,-15.217220173559001,0.0,16.920239002908,-4.8174473367089,GBR
BIGMAC_GBR,2018-01-31,3.19,0.72285672979615,4.413046,0.6041666666666701,-16.419583333333,-2.4555604799173,-12.962289154984,0.0,27.159927601184002,-3.1301099949764,GBR
BIGMAC_GBR,2018-07-31,3.19,0.7538635506973199,4.231535,0.57894736842105,-23.2,-8.4,-12.8,0.0,19.2,-4.9,GBR
BIGMAC_GBR,2019-01-31,3.19,0.78320802005013,4.072992,0.57168458781362,-27.0,-12.2,-14.5,0.0,11.7,-8.7,GBR
BIGMAC_GBR,2019-07-31,3.29,0.8021819348628298,4.101314,0.5731707317073199,-28.5,-15.5,-12.4,0.0,12.7,-4.1,GBR
BIGMAC_GBR,2020-01-31,3.39,0.76866904954072,4.4102205,0.5978835978835978,-22.218000000000004,-8.3,-5.7,0.0,20.8,0.1,GBR
BIGMAC_GBR,2020-07-31,3.39,0.792550029720626,4.2773325,0.5936952714535901,-25.09,-10.8,-12.6,0.0,14.000000000000002,-4.6,GBR
BIGMAC_GBR,2021-01-31,3.29,0.7413722800904471,4.4377165000000005,0.5812720848056533,-21.6,-5.8000000000000025,-16.3,0.0,16.5,-8.0,GBR
BIGMAC_GBR,2021-07-31,3.49,0.734672886897109,4.7504135000000005,0.6176991150442477,-15.922,1.022,-7.478999999999999,0.0,33.602,1.4040000000000001,GBR
BIGMAC_GBR,2022-01-31,3.59,0.7453508739239,4.8165235,0.6179001721170398,-17.099,-1.207,-4.555,0.0,41.941,-5.6930000000000005,GBR
BIGMAC_GRC,2011-07-31,3.26,0.6975203152791801,4.673699,0.8019680196801999,14.974145141451,46.22058361679901,7.2724099774195015,34.499623653663996,38.611997718153,41.518107972599,GRC
BIGMAC_GRC,2012-01-31,3.3,0.7882394671501199,4.186545,0.786234698205,-0.25433501222237,23.785534571091,5.4820320960487,21.144424017122,19.470641307111002,24.227414678714,GRC
BIGMAC_GRC,2012-07-31,2.6830000000000003,0.82484431063637,3.25273505,0.61998844598498,-24.835700751011,-7.7127578918081,-16.895579542277,-13.997490549733,-6.4239440098287,-1.9144749166912,GRC
BIGMAC_GRC,2013-01-31,3.3,0.73694682928627,4.477935,0.7555990173396601,2.5310086579054,27.200755884809,5.506943002412701,19.592760096256,54.602946140524,32.736339597836,GRC
BIGMAC_GRC,2013-07-31,2.6,0.77775617343963,3.34295,0.57059253840527,-26.636064374543,-8.8371910498895,-17.449822877953,-5.5601956446806,27.060061622833,-2.5354640597998,GRC
BIGMAC_GRC,2014-01-31,3.05,0.7372184746949799,4.1371725,0.6595783023968299,-10.531501171382,12.99893124213,-3.0095186541152,2.5702912412935,71.546627139937,11.654953289430999,GRC
BIGMAC_GRC,2014-07-31,3.05,0.74274891372971,4.1063675,0.63607924921794,-14.361470281543,14.583016470376,-3.2264534008153,-0.64245981151747,44.048461293592,22.402675496451,GRC
BIGMAC_GRC,2015-01-31,3.05,0.8630734043930401,3.5338825,0.6367432150313199,-26.223747390397,0.25374619201033,-1.087158789968,-2.7725280756718,34.007532917023,5.7097457103779,GRC
BIGMAC_GRC,2015-07-31,3.05,0.91270022361155,3.3417325,0.6367432150313199,-30.235229645093998,-5.8405753956707,-1.4899908649586,-7.0787584532393,29.374157912602,3.835405236739701,GRC
BIGMAC_GRC,2016-01-31,3.35,0.93023255813953,3.60125,0.6795131845841801,-26.952332657200998,-7.7696702919716,-0.22332803140405,-0.23181521584248,23.249237048582,1.8449394603856,GRC
BIGMAC_GRC,2016-07-31,3.35,0.90830646260048,3.6881825,0.6646825396825401,-26.821775793651,6.3962923516481,4.6551760139787985,22.544385990968,24.836833517937002,16.372181635323,GRC
BIGMAC_GRC,2017-01-31,3.35,0.95524669245833,3.5069475,0.66205533596838,-30.69273715415,1.5254331842131,3.4386830270308,23.842851557184,26.792797623473,8.555761977879,GRC
BIGMAC_GRC,2017-07-31,3.35,0.87569508297211,3.8255325,0.63207547169811,-27.820141509434,4.7666200905848,3.194501299058,21.716345595541,42.311042175913,15.852724746308999,GRC
